"ID","Sales"
1,7523.0
2,7523.0
3,7356.0
4,8277.0
5,6119.0
6,6119.0
7,4703.0
8,5060.0
9,4228.0
10,4884.0
11,4884.0
12,5799.0
13,5799.0
14,5691.0
15,6293.0
16,6293.0
17,6293.0
18,6729.0
19,5182.0
20,5182.0
21,4127.0
22,4044.0
23,4008.0
24,3794.0
25,4038.0
26,5182.0
27,5182.0
28,4727.0
29,5598.0
30,5598.0
31,5386.0
32,7176.0
33,5182.0
34,5182.0
35,4127.0
36,4717.0
37,4717.0
38,4717.0
39,4717.0
40,4997.0
41,4997.0
42,5130.0
43,4926.0
44,5012.0
45,5580.0
46,7176.0
47,5023.0
48,5023.0
49,11679.0
50,11679.0
51,11679.0
52,7241.0
53,6688.0
54,6688.0
55,6363.0
56,6446.0
57,6446.0
58,7151.0
59,5478.0
60,7151.0
61,7151.0
62,9624.0
63,9624.0
64,9624.0
65,9044.0
66,6014.0
67,6267.0
68,6267.0
69,6792.0
70,5375.0
71,5228.0
72,5228.0
73,4853.0
74,3416.0
75,3416.0
76,7517.0
77,6633.0
78,9642.0
79,9246.0
80,10251.0
81,4232.0
82,4232.0
83,6933.0
84,5163.0
85,5163.0
86,6172.0
87,6823.0
88,4232.0
89,4232.0
90,7945.0
91,7772.0
92,9033.0
93,11215.0
94,10913.0
95,5155.0
96,5155.0
97,11707.0
98,11707.0
99,11707.0
100,12543.0
101,8140.0
102,7826.0
103,7826.0
104,6733.0
105,6733.0
106,6733.0
107,10010.0
108,7000.0
109,7000.0
110,9240.0
111,11994.0
112,13115.0
113,13115.0
114,10913.0
115,1012.0
116,5693.0
117,9221.0
118,6465.0
119,6100.0
120,6839.0
121,6839.0
122,747.0
123,4451.0
124,8043.0
125,7120.0
126,7120.0
127,8497.0
128,12728.0
129,1174.0
130,5140.0
131,7677.0
132,6520.0
133,7005.0
134,6506.0
135,7601.0
136,1271.0
137,5738.0
138,7328.0
139,7328.0
140,7697.0
141,10073.0
142,12998.0
143,738.0
144,7098.0
145,9008.0
146,8575.0
147,9550.0
148,10956.0
149,3346.0
150,3346.0
151,5388.0
152,5388.0
153,5099.0
154,5099.0
155,5099.0
156,3881.0
157,3881.0
158,7335.0
159,7335.0
160,6884.0
161,8255.0
162,8005.0
163,3500.0
164,2366.0
165,3977.0
166,4360.0
167,3011.0
168,4863.0
169,4863.0
170,2366.0
171,2357.0
172,5493.0
173,6562.0
174,5355.0
175,7131.0
176,8248.0
177,2488.0
178,2488.0
179,4059.0
180,4842.0
181,4842.0
182,3503.0
183,4777.0
184,2366.0
185,2366.0
186,5493.0
187,6649.0
188,6595.0
189,6333.0
190,7771.0
191,2366.0
192,2366.0
193,9620.0
194,9620.0
195,9620.0
196,12767.0
197,7674.0
198,7674.0
199,5725.0
200,5725.0
201,5725.0
202,5725.0
203,7026.0
204,7545.0
205,7545.0
206,8834.0
207,7785.0
208,7785.0
209,7711.0
210,7440.0
211,632.0
212,5302.0
213,6249.0
214,4032.0
215,4032.0
216,4373.0
217,4373.0
218,1339.0
219,3761.0
220,5254.0
221,5328.0
222,5096.0
223,5713.0
224,7244.0
225,1339.0
226,3761.0
227,4761.0
228,4657.0
229,4657.0
230,4657.0
231,5562.0
232,1339.0
233,4254.0
234,5876.0
235,6396.0
236,5090.0
237,5728.0
238,7574.0
239,1339.0
240,5862.0
241,6569.0
242,7015.0
243,7707.0
244,8833.0
245,6041.0
246,6041.0
247,6023.0
248,6023.0
249,5908.0
250,5908.0
251,5036.0
252,4966.0
253,4966.0
254,5291.0
255,5291.0
256,5291.0
257,7223.0
258,6178.0
259,4806.0
260,3927.0
261,5814.0
262,4043.0
263,3755.0
264,4846.0
265,4822.0
266,4285.0
