"ID","Sales"
1,9070.542193424566
2,9070.230136443384
3,9069.60602248102
4,9069.449993990429
5,9069.293965499839
6,9069.137937009247
7,9068.981908518657
8,9068.825880028066
9,9068.669851537476
10,9068.513823046884
11,9068.357794556294
12,9068.201766065704
13,9067.73368059393
14,9067.57765210334
15,9067.421623612749
16,9067.265595122159
17,9067.109566631567
18,9066.953538140977
19,9066.797509650385
20,9066.485452669203
21,9066.173395688022
22,9066.017367197432
23,9065.86133870684
24,9065.70531021625
25,9065.54928172566
26,9065.237224744478
27,9065.081196253886
28,9064.769139272705
29,9064.613110782115
30,9064.457082291523
31,9064.301053800933
32,9064.145025310341
33,9063.988996819751
34,9063.67693983857
35,9063.520911347978
36,9063.364882857388
37,9063.208854366796
38,9063.052825876206
39,9062.896797385616
40,9062.740768895024
41,9062.584740404434
42,9062.428711913843
43,9061.96062644207
44,9061.64856946089
45,9061.180483989116
46,9061.024455498526
47,9060.868427007934
48,9060.712398517344
49,9060.400341536162
50,9060.24431304557
51,9060.08828455498
52,9059.93225606439
53,9059.776227573799
54,9059.620199083209
55,9059.464170592617
56,9059.308142102027
57,9059.152113611435
58,9058.996085120845
59,9058.840056630253
60,9058.684028139663
61,9058.371971158482
62,9058.21594266789
63,9058.0599141773
64,9057.903885686708
65,9057.747857196118
66,9057.591828705526
67,9057.279771724345
68,9056.811686252573
69,9056.655657761983
70,9056.499629271391
71,9056.343600780801
72,9056.18757229021
73,9056.03154379962
74,9055.407429837256
75,9055.251401346664
76,9055.095372856074
77,9054.939344365483
78,9054.783315874893
79,9054.315230403121
80,9054.00317342194
81,9053.847144931347
82,9053.691116440757
83,9053.535087950166
84,9053.379059459576
85,9053.223030968984
86,9053.067002478394
87,9052.754945497212
88,9052.44288851603
89,9052.286860025439
90,9052.130831534849
91,9051.974803044257
92,9051.662746063077
93,9051.350689081895
94,9051.038632100714
95,9050.882603610122
96,9050.726575119532
97,9050.57054662894
98,9050.41451813835
99,9050.258489647758
100,9050.102461157168
101,9049.634375685395
102,9049.478347194805
103,9049.322318704213
104,9049.010261723031
105,9048.854233232441
106,9048.698204741851
107,9048.54217625126
108,9048.38614776067
109,9048.230119270078
110,9048.074090779488
