"ID","Sales"
1,6720.433792001378
2,6780.704791858767
3,6840.975791716157
4,6901.246791573547
5,3748.979011966354
6,5303.595485027805
7,5363.866484885195
8,5424.137484742584
9,5484.408484599974
10,5544.679484457363
11,5604.950484314753
12,3691.2393114379684
13,5245.85578449942
14,6598.366670102214
15,6658.637669959603
16,6718.908669816993
17,6779.179669674382
18,6839.450669531772
19,3687.182889924579
20,5241.79936298603
21,5302.07036284342
22,5362.341362700809
23,5422.6123625581995
24,5482.883362415589
25,5543.154362272979
26,3629.4431893961937
27,5184.059662457646
28,6482.887269045444
29,6543.158268902833
30,6603.429268760223
31,6663.700268617612
32,6723.971268475002
33,3571.703488867808
34,5126.319961929261
35,5186.59096178665
36,5246.861961644039
37,5307.132961501429
38,5367.403961358818
39,5427.674961216208
40,3513.963788339423
41,5068.580261400875
42,6367.407867988673
43,6427.6788678460625
44,6487.949867703453
45,6548.220867560842
46,6608.491867418232
47,3456.224087811038
48,5010.840560872491
49,6514.412664436495
50,6574.683664293885
51,6634.954664151274
52,6695.225664008664
53,3542.9578844014713
54,5097.574357462922
55,5157.845357320312
56,5218.1163571777015
57,5278.387357035092
58,5338.658356892481
59,5398.929356749871
60,3485.218183873086
61,5039.834656934538
62,6338.662263522336
63,6398.933263379725
64,6459.204263237115
65,6519.475263094504
66,6579.746262951894
67,3427.478483344701
68,4982.094956406152
69,5042.365956263542
70,5102.636956120931
71,5162.907955978321
72,5223.17895583571
73,5283.4499556931005
74,3369.7387828163155
75,4924.355255877767
76,6223.182862465565
77,6283.453862322955
78,6343.724862180345
79,6403.995862037734
80,6464.266861895124
81,3311.9990822879304
82,4866.615555349382
83,4926.886555206772
84,4987.157555064161
85,5047.428554921551
86,5161.382833793937
87,5221.653833651326
88,3254.2593817595457
89,4808.875854820997
90,6161.386740423791
91,6221.657740281181
92,6281.92874013857
93,6342.19973999596
94,6402.470739853349
95,3196.5196812311606
96,4751.136154292612
97,7195.135586807188
98,7255.406586664578
99,7315.677586521967
100,7375.948586379356
101,4223.680806772164
102,5778.297279833615
103,5838.568279691005
104,5898.839279548394
105,5959.110279405784
106,6019.381279263173
107,6079.652279120563
108,4165.941106243778
109,5720.55757930523
110,7019.385185893028
111,7079.6561857504175
112,7139.927185607807
113,7200.198185465197
114,7260.469185322587
115,4108.201405715394
116,5662.817878776845
117,5776.77215764923
118,5837.0431575066195
119,5897.31415736401
120,5957.585157221399
121,6017.856157078789
122,4050.461705187008
123,5605.07817824846
124,6957.589063851254
125,7017.860063708644
126,7078.131063566033
127,7138.402063423422
128,7198.673063280812
129,3992.722004658623
130,5547.3384777200745
131,5661.29275659246
132,5721.563756449849
133,5781.834756307239
134,5842.1057561646285
135,5902.3767560220185
136,3934.982304130238
137,5489.59877719169
138,6842.1096627944835
139,6902.380662651873
140,6962.651662509263
141,7022.922662366653
142,7083.193662224042
143,3877.242603601853
144,5431.859076663304
145,6420.31057797786
146,6480.581577835249
147,6540.852577692639
148,6601.123577550028
149,3448.8557979428356
150,5003.472271004287
151,5063.743270861677
152,5124.014270719066
153,5184.285270576456
154,5244.556270433845
155,5304.827270291235
156,3391.1160974144505
