"ID","Sales"
1,6202.664163240814
2,6272.796372092445
3,6342.928580944135
4,6413.060789795767
5,325.17347162851365
6,4772.432166293787
7,4842.564375145477
8,4912.696583997109
9,4982.828792848799
10,5052.961001700431
11,5123.093210552121
12,313.9114655419835
13,4761.170160207257
14,6153.6253235162585
15,6223.75753236789
16,6293.88974121958
17,6364.021950071212
18,6448.266792724899
19,360.37947455764515
20,4807.638169222919
21,4877.7703780745505
22,4947.9025869262405
23,5018.034795777872
24,5088.167004629562
25,5158.299213481252
26,349.117468471115
27,4796.376163136389
28,6145.213945145195
29,6215.346153996827
30,6285.478362848517
31,6355.610571700148
32,6425.742780551838
33,337.8554623845848
34,4785.1141570498585
35,4855.24636590149
36,4925.37857475318
37,4995.510783604812
38,5065.642992456502
39,5135.775201308192
40,326.59345629805466
41,4773.852150963328
42,6122.689932972135
43,6192.822141823766
44,6262.954350675456
45,6333.086559527088
46,6403.218768378778
47,315.3314502115245
48,4762.590144876798
49,7126.291489653289
50,7196.423698504921
51,7266.555907356611
52,7336.688116208243
53,324.87060456030304
54,5696.059492706263
55,5766.191701557953
56,5836.323910409585
57,5906.456119261275
58,5976.588328112906
59,6046.720536964596
60,313.6085984737729
61,5684.797486619733
62,7033.635268628539
63,7103.767477480229
64,7173.899686331861
65,7244.031895183551
66,7328.276737837179
67,316.4592261892394
68,5687.648114335199
69,5757.780323186889
70,5827.912532038521
71,5898.044740890211
72,5968.176949741843
73,6038.309158593533
74,305.19722010270925
75,5676.386108248669
76,7025.223890257475
77,7095.356099109165
78,7165.488307960797
79,7235.620516812487
80,7305.752725664119
81,293.9352140161791
82,5665.124102162139
83,5735.256311013829
84,5805.388519865461
85,5875.520728717151
86,5989.2703188689775
87,6059.402527720609
88,282.6732079296489
89,5653.862096075609
90,7046.31725938461
91,7116.449468236242
92,7186.581677087932
93,7256.713885939564
94,7326.846094791254
95,271.41120184311876
96,5642.600089989079
97,8161.88554458326
98,8232.01775343495
99,8302.149962286581
100,8372.282171138271
101,324.2648704237654
102,6731.6535476362915
103,6801.785756487923
104,6871.917965339613
105,6942.050174191245
106,7012.182383042935
107,7082.314591894625
108,313.0028643372352
109,6720.391541549761
110,8069.229323558568
111,8139.361532410199
112,8209.49374126189
113,8279.625950113521
114,8363.870792767208
115,315.85349205270177
116,6723.242169265228
117,6836.991759417055
118,6907.123968268686
119,6977.256177120376
120,7047.388385972066
121,7117.520594823698
122,304.5914859661716
123,6711.980163178698
124,8104.435326487641
125,8174.567535339331
126,8244.699744190963
127,8314.831953042652
128,8384.964161894342
129,293.32947987964144
130,6700.7181570921675
131,6814.467747243994
132,6884.599956095626
133,6954.732164947316
134,7024.864373799006
135,7094.996582650638
136,282.0674737931113
137,6689.456151005637
138,8081.9113143145805
139,8152.0435231662705
140,8222.175732017902
141,8292.307940869592
142,8362.440149721282
143,270.8054677065811
144,6678.194144919107
145,6686.769166569109
146,6756.901375420741
147,6827.033584272431
148,6897.1657931240625
149,324.1134368896601
150,5256.537169622083
151,5326.669378473773
152,5396.801587325404
153,5466.933796177094
154,5537.066005028726
155,5607.198213880416
156,312.8514308031299
157,5245.275163535553
158,6594.112945544359
159,6664.245154396049
160,6734.3773632476805
161,6804.50957209937
162,6888.754414752999
163,315.70205851859646
164,5248.125791251019
165,5361.875381402846
166,5432.007590254536
167,5502.139799106168
168,5572.272007957858
169,5642.4042168095475
170,304.4400524320663
171,5236.863785164489
172,6629.31894847349
173,6699.451157325122
174,6769.583366176812
175,6839.715575028444
176,6909.847783880134
177,293.17804634553613
178,5225.601779077959
179,5339.351369229786
180,5409.483578081476
181,5479.615786933107
182,5549.747995784797
183,5619.880204636487
184,281.91604025900597
185,5214.339772991429
186,6606.79493630043
187,6676.927145152062
188,6747.059354003752
189,6817.191562855383
190,6887.323771707073
191,270.6540341724758
192,5203.077766904898
193,6273.12480286404
194,6343.25701171573
195,6413.389220567362
196,6483.521429419052
197,323.96200335549656
198,4842.892805917072
199,4913.025014768704
200,4983.157223620394
201,5053.2894324720255
202,5123.421641323715
203,5193.553850175347
204,312.6999972689664
205,4831.630799830542
206,6180.468581839348
207,6250.60079069098
208,6320.73299954267
209,6390.865208394302
210,6475.110051047988
211,315.55062498443294
212,4834.4814275460085
213,4904.61363639764
214,4974.74584524933
215,5044.878054100962
216,5115.010262952652
217,5185.142471804284
218,304.2886188979028
219,4823.219421459478
220,6172.057203468285
221,6242.189412319916
222,6312.321621171606
223,6382.453830023238
224,6452.586038874928
225,293.0266128113726
